checkpoint_id,scope,relative_path,sha256,artifact_component,pretraining_source,initialization_evidence,protocol_status,prospective_test_exact_sha_exposed_in_unlabeled_pool,prospective_test_near_group_exposed_in_unlabeled_pool,notes
sha256:2f664c61eb27d66b0eb5,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_20.0_epoch_62.pth,2f664c61eb27d66b0eb5caa498ad6c52955ddf67eada94daee145a83d6b78e18,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:02cbd3ae3edb6eea7d5a,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_20.0_epoch_63.pth,02cbd3ae3edb6eea7d5a02c9f949d997ec77ea2cd79cd22926950feb54e4fb3d,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:f7ab95174ff408a38c3a,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_20.0_epoch_64.pth,f7ab95174ff408a38c3a27259352f0016658952444273d267ee604721feda949,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:a2c1530af17ae21693b4,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_20.0_epoch_65.pth,a2c1530af17ae21693b48a47018f021f44c03a8353c94a90f489d66cce668ecb,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:0dbd9411398703cd3088,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_20.0_epoch_66.pth,0dbd9411398703cd3088f471df341947f47844300aa5a1797ea77459470044cd,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:45f860e233f0c3d75f3a,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_20.0_epoch_67.pth,45f860e233f0c3d75f3a241d27a57f529d56001b28ea28ff042e10e7457080d7,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:e9f18940b505fd931373,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_20.0_epoch_68.pth,e9f18940b505fd931373bd79fac6edbe13ebc1aaad9d94c2e041f81d3ac4678f,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:c61a811984e1999d56e1,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_20.0_epoch_69.pth,c61a811984e1999d56e1129a3c5179e9339e2659b7a888794353b9440b5337fa,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:b23777bf58d4ad68631e,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_20.0_epoch_7.pth,b23777bf58d4ad68631eb6437052d878a60720db3824d2a66d963ac44b955d31,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:e12685f559f644ba8caf,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_20.0_epoch_70.pth,e12685f559f644ba8caf2e57029930bdcab6832f22b2b6868db0918f9006f261,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:dfcedcf50866f8253e89,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_20.0_epoch_71.pth,dfcedcf50866f8253e895aea1533ae11bb09f5613f0f8a3c7d9554ac67182960,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:782c17504c4cdeff4c81,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_20.0_epoch_72.pth,782c17504c4cdeff4c812e523e0d9770eae4b431f3b1a8631e3224a0f56830ea,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:cb8531f41cab747c7bfb,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_20.0_epoch_73.pth,cb8531f41cab747c7bfb9fbb2d6c31bae11b38fe23bb9f247ea768c48db6a1fe,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:f9870f32c9bb49450b3a,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_20.0_epoch_74.pth,f9870f32c9bb49450b3af334c5e69aa020d5e65471cff1efeccebe457f9d4f46,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:371926301748cebfaa38,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_20.0_epoch_75.pth,371926301748cebfaa3880c0adad41981d1899ada037f0c77d92a705e2273e16,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:412147a104e120c262c4,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_20.0_epoch_76.pth,412147a104e120c262c4530b5cb0fb0a4af2d816ef027ef199742660e1b26933,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:1fd8b70b278cec00e6bf,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_20.0_epoch_77.pth,1fd8b70b278cec00e6bf3ff039eafb5f7765c3692ca41186037e639fadd83711,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:9f8f9709333502e1a3da,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_20.0_epoch_78.pth,9f8f9709333502e1a3da772b94658964969480476c3a6118f950000f6e05e9ae,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:8511161e47020b1a60bd,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_20.0_epoch_79.pth,8511161e47020b1a60bded4d98b212b15e1ec0b38722cdc378d3d35c4d87043f,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:14b49342bea6e24d24aa,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_20.0_epoch_8.pth,14b49342bea6e24d24aa8c9655b26a2643aa9ab6adc9ca741535f97619520a40,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:a682899e140a6855c66f,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_20.0_epoch_80.pth,a682899e140a6855c66f89f80484e092de9a45bef87511d496f6b3615a95f6e9,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:8112b2eb78e26487bef1,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_20.0_epoch_9.pth,8112b2eb78e26487bef1c5c712a349985b76d4d8231a4ed7d37d4da4e042b7dc,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:abbf63aad0e1f0ec5603,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_1.pth,abbf63aad0e1f0ec56033e523cf0625900b380fa46bb23a5184693b7eebb08da,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:7256b966a90acab7d156,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_10.pth,7256b966a90acab7d1565e85ede5486396ec94b73a9e6f2c801c06404b833d64,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:a1697aa503334baf0c6d,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_11.pth,a1697aa503334baf0c6d2ca378e27eadc7575192878a18a0e77f23a1abae286c,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:032cd396988b6942e09f,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_12.pth,032cd396988b6942e09f578a53d1775fe0d87e9cfeef3dffc622d5b411f37c1e,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:f6779d1141d70cf1f8fd,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_13.pth,f6779d1141d70cf1f8fda9f4d6736995bdfc1881798d9c7a002cb1237de1a4c6,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:4e34da2620559e545ed4,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_14.pth,4e34da2620559e545ed4588e846e46416d1191907527fca26099bf6d131d45df,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:9857664832143b0e8336,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_15.pth,9857664832143b0e8336ea25eb09f39afeb41a131793d0d54f9efe7e1a25c633,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:c66da8e7ac178959d679,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_16.pth,c66da8e7ac178959d679955210010b890888b3d40f265a0dd70d482f444b9412,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:c7597b3cf818b48397da,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_17.pth,c7597b3cf818b48397da8ad37dc8a794ba446566101eb5c6a0c9863a440958c4,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:6da8e4e557a4488da7b9,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_18.pth,6da8e4e557a4488da7b969163216547bd007ddf57a97b2c8248aa0233c2b1ec7,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:330cd6de965e2fa72d8a,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_19.pth,330cd6de965e2fa72d8ae7fe370f6e37f52605ebd8689a5d0e0aeaea87f73c68,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:25d944b96818813a7a18,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_2.pth,25d944b96818813a7a18a09f548c52c6635441c1e1b49288834b67b028b8d963,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:502abda28500d2277127,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_20.pth,502abda28500d22771274aeb0cf74c2d46e6ebd961fefb638db392928a59b4e6,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:e0b66e1b72425eca4f93,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_21.pth,e0b66e1b72425eca4f938a6152f823c60c0946e16894e2e40584f58290bff4dd,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:d875a138542b54a102ac,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_22.pth,d875a138542b54a102acc508dda709e8df6ae6c74f9f3889f9793bbee604d23e,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:1f6fe09faf47cafe731f,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_23.pth,1f6fe09faf47cafe731f8fbc30a96fed30f1928560edd0b11f35a24b0e2dfcf0,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:600eb5fc7124adfaf130,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_24.pth,600eb5fc7124adfaf1304231cc06c17bf130b7fd47f371290067f251c23829d8,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
sha256:f927e1ed9ec983ee85a2,CHECKPOINT_ROOT,checkpoints_VicReg_original_NEW/vicreg_mu_23.0_epoch_25.pth,f927e1ed9ec983ee85a22886191c9c14d993ca7bf27fe77fdd7939c0f8d150ad,PARTIAL_STATE,SOIL_IMAGES_UNLABELED,TinyImageNet/ImageNet initializer possible; exact generation-specific initializer requires lineage review,TRANSDUCTIVE_PRETRAINING,197,238,Soil unlabeled pretraining cannot be called completely held-out inductive when prospective test images/groups overlap its pool.
